Dates,Times,ING Stage DCP-raw
7/8/2020,23:30:00,1.2
7/8/2020,23:45:00,1.25
7/9/2020,0:00:00,1.27
7/9/2020,0:15:00,1.32
7/9/2020,0:30:00,1.33
7/9/2020,0:45:00,1.38
7/9/2020,1:00:00,1.37
7/9/2020,1:15:00,1.39
7/9/2020,1:30:00,1.43
7/9/2020,1:45:00,1.4
7/9/2020,2:00:00,1.43
7/9/2020,2:15:00,1.44
7/9/2020,2:30:00,1.44
7/9/2020,2:45:00,1.44
7/9/2020,3:00:00,1.47
7/9/2020,3:15:00,1.44
7/9/2020,3:30:00,1.43
7/9/2020,3:45:00,1.42
7/9/2020,4:00:00,1.41
7/9/2020,4:15:00,1.42
7/9/2020,4:30:00,1.41
7/9/2020,4:45:00,1.38
7/9/2020,5:00:00,1.38
7/9/2020,5:15:00,1.37
7/9/2020,5:30:00,1.34
7/9/2020,5:45:00,1.32
7/9/2020,6:00:00,1.31
7/9/2020,6:15:00,1.3
7/9/2020,6:30:00,1.27
7/9/2020,6:45:00,1.24
7/9/2020,7:00:00,1.21
7/9/2020,7:15:00,1.2
7/9/2020,7:30:00,1.18
7/9/2020,7:45:00,1.15
7/9/2020,8:00:00,1.11
7/9/2020,8:15:00,1.11
7/9/2020,8:30:00,1.08
7/9/2020,8:45:00,1.05
7/9/2020,9:00:00,1.03
7/9/2020,9:15:00,1.01
7/9/2020,9:30:00,1
7/9/2020,9:45:00,0.98
7/9/2020,10:00:00,0.96
7/9/2020,10:15:00,0.93
7/9/2020,10:30:00,0.91
7/9/2020,10:45:00,0.89
7/9/2020,11:00:00,0.87
7/9/2020,11:15:00,0.84
7/9/2020,11:30:00,0.83
7/9/2020,11:45:00,0.81
7/9/2020,12:00:00,0.81
7/9/2020,12:15:00,0.8
7/9/2020,12:30:00,0.77
7/9/2020,12:45:00,0.76
7/9/2020,13:00:00, 
7/9/2020,13:15:00,0.73
7/9/2020,13:30:00,0.71
7/9/2020,13:45:00,0.69
7/9/2020,14:00:00,0.69
7/9/2020,14:15:00,0.67
7/9/2020,14:30:00,0.66
7/9/2020,14:45:00,0.65
7/9/2020,15:00:00,0.65
7/9/2020,15:15:00,0.63
7/9/2020,15:30:00,0.63
7/9/2020,15:45:00,0.62
7/9/2020,16:00:00,0.62
7/9/2020,16:15:00,0.62
7/9/2020,16:30:00,0.62
7/9/2020,16:45:00,0.61
7/9/2020,17:00:00,0.61
7/9/2020,17:15:00,0.61
7/9/2020,17:30:00,0.62
7/9/2020,17:45:00,0.62
7/9/2020,18:00:00,0.64
7/9/2020,18:15:00,0.64
7/9/2020,18:30:00,0.66
7/9/2020,18:45:00,0.68
7/9/2020,19:00:00,0.7
7/9/2020,19:15:00,0.72
7/9/2020,19:30:00,0.75
7/9/2020,19:45:00,0.78
7/9/2020,20:00:00, 
7/9/2020,20:15:00,0.83
7/9/2020,20:30:00,0.86
7/9/2020,20:45:00,0.9
7/9/2020,21:00:00, 
7/9/2020,21:15:00,0.96
7/9/2020,21:30:00,1.01
7/9/2020,21:45:00,1.04
7/9/2020,22:00:00, 
7/9/2020,22:15:00,1.12
7/9/2020,22:30:00,1.15
7/9/2020,22:45:00,1.16
7/9/2020,23:00:00,1.2
7/9/2020,23:15:00,1.23
7/9/2020,23:30:00,1.26
7/9/2020,23:45:00,1.28
7/10/2020,0:00:00,1.31
7/10/2020,0:15:00,1.33
7/10/2020,0:30:00,1.35
7/10/2020,0:45:00,1.36
7/10/2020,1:00:00,1.37
7/10/2020,1:15:00,1.35
7/10/2020,1:30:00,1.38
7/10/2020,1:45:00,1.41
7/10/2020,2:00:00,1.41
7/10/2020,2:15:00,1.39
7/10/2020,2:30:00,1.41
7/10/2020,2:45:00,1.4
7/10/2020,3:00:00, 
7/10/2020,3:15:00,1.39
7/10/2020,3:30:00,1.37
7/10/2020,3:45:00,1.4
7/10/2020,4:00:00,1.36
7/10/2020,4:15:00,1.34
7/10/2020,4:30:00,1.37
7/10/2020,4:45:00,1.36
7/10/2020,5:00:00,1.34
7/10/2020,5:15:00,1.32
7/10/2020,5:30:00,1.3
7/10/2020,5:45:00,1.28
7/10/2020,6:00:00,1.26
7/10/2020,6:15:00,1.25
7/10/2020,6:30:00,1.22
7/10/2020,6:45:00,1.21
7/10/2020,7:00:00,1.17
7/10/2020,7:15:00,1.16
7/10/2020,7:30:00,1.15
7/10/2020,7:45:00,1.12
7/10/2020,8:00:00,1.11
7/10/2020,8:15:00,1.08
7/10/2020,8:30:00,1.06
7/10/2020,8:45:00,1.03
7/10/2020,9:00:00,1.03
7/10/2020,9:15:00,0.99
7/10/2020,9:30:00,0.97
7/10/2020,9:45:00,0.93
7/10/2020,10:00:00,0.92
7/10/2020,10:15:00,0.91
7/10/2020,10:30:00,0.89
7/10/2020,10:45:00,0.88
7/10/2020,11:00:00,0.86
7/10/2020,11:15:00,0.83
7/10/2020,11:30:00,0.82
7/10/2020,11:45:00,0.8
7/10/2020,12:00:00, 
7/10/2020,12:15:00,0.77
7/10/2020,12:30:00,0.75
7/10/2020,12:45:00,0.74
7/10/2020,13:00:00, 
7/10/2020,13:15:00,0.7
7/10/2020,13:30:00,0.7
7/10/2020,13:45:00,0.68
7/10/2020,14:00:00,0.67
7/10/2020,14:15:00,0.66
7/10/2020,14:30:00,0.67
7/10/2020,14:45:00,0.65
7/10/2020,15:00:00,0.65
7/10/2020,15:15:00,0.66
7/10/2020,15:30:00,0.64
7/10/2020,15:45:00,0.65
7/10/2020,16:00:00,0.65
7/10/2020,16:15:00,0.65
7/10/2020,16:30:00,0.66
7/10/2020,16:45:00,0.67
7/10/2020,17:00:00,0.68
7/10/2020,17:15:00,0.69
7/10/2020,17:30:00,0.71
7/10/2020,17:45:00,0.73
7/10/2020,18:00:00,0.75
7/10/2020,18:15:00,0.77
7/10/2020,18:30:00,0.8
7/10/2020,18:45:00,0.82
7/10/2020,19:00:00, 
7/10/2020,19:15:00,0.88
7/10/2020,19:30:00,0.91
7/10/2020,19:45:00,0.96
7/10/2020,20:00:00,1.01
7/10/2020,20:15:00,1.04
7/10/2020,20:30:00,1.08
7/10/2020,20:45:00,1.12
7/10/2020,21:00:00,1.15
7/10/2020,21:15:00,1.19
7/10/2020,21:30:00,1.24
7/10/2020,21:45:00,1.27
7/10/2020,22:00:00,1.31
7/10/2020,22:15:00,1.34
7/10/2020,22:30:00,1.38
7/10/2020,22:45:00,1.44
7/10/2020,23:00:00,1.46
7/10/2020,23:15:00,1.49
7/10/2020,23:30:00,1.55
7/10/2020,23:45:00,1.56
7/11/2020,0:00:00,1.58
7/11/2020,0:15:00,1.61
7/11/2020,0:30:00,1.62
7/11/2020,0:45:00,1.61
7/11/2020,1:00:00, 
7/11/2020,1:15:00,1.62
7/11/2020,1:30:00,1.65
7/11/2020,1:45:00,1.63
7/11/2020,2:00:00,1.61
7/11/2020,2:15:00,1.65
7/11/2020,2:30:00,1.64
7/11/2020,2:45:00,1.63
7/11/2020,3:00:00,1.64
7/11/2020,3:15:00,1.61
7/11/2020,3:30:00,1.63
7/11/2020,3:45:00,1.61
7/11/2020,4:00:00, 
7/11/2020,4:15:00,1.59
7/11/2020,4:30:00,1.59
7/11/2020,4:45:00,1.57
7/11/2020,5:00:00,1.55
7/11/2020,5:15:00,1.55
7/11/2020,5:30:00,1.51
7/11/2020,5:45:00,1.5
7/11/2020,6:00:00, 
7/11/2020,6:15:00,1.48
7/11/2020,6:30:00,1.48
7/11/2020,6:45:00,1.44
7/11/2020,7:00:00,1.44
7/11/2020,7:15:00,1.42
7/11/2020,7:30:00,1.39
7/11/2020,7:45:00,1.35
7/11/2020,8:00:00,1.33
7/11/2020,8:15:00,1.33
7/11/2020,8:30:00,1.33
7/11/2020,8:45:00,1.3
7/11/2020,9:00:00,1.29
7/11/2020,9:15:00,1.25
7/11/2020,9:30:00,1.27
7/11/2020,9:45:00,1.25
7/11/2020,10:00:00,1.21
7/11/2020,10:15:00,1.2
7/11/2020,10:30:00,1.17
7/11/2020,10:45:00,1.16
7/11/2020,11:00:00, 
7/11/2020,11:15:00,1.15
7/11/2020,11:30:00,1.12
7/11/2020,11:45:00,1.11
7/11/2020,12:00:00,1.09
7/11/2020,12:15:00,1.09
7/11/2020,12:30:00,1.07
7/11/2020,12:45:00,1.05
7/11/2020,13:00:00, 
7/11/2020,13:15:00,1.04
7/11/2020,13:30:00,1.02
7/11/2020,13:45:00,1.02
7/11/2020,14:00:00, 
7/11/2020,14:15:00,1
7/11/2020,14:30:00,1.01
7/11/2020,14:45:00,1
7/11/2020,15:00:00, 
7/11/2020,15:15:00,1
7/11/2020,15:30:00,0.99
7/11/2020,15:45:00,1.01
7/11/2020,16:00:00,1.01
7/11/2020,16:15:00,1.02
7/11/2020,16:30:00,1.02
7/11/2020,16:45:00,1.03
7/11/2020,17:00:00,1.04
7/11/2020,17:15:00,1.05
7/11/2020,17:30:00,1.07
7/11/2020,17:45:00,1.07
7/11/2020,18:00:00,1.09
7/11/2020,18:15:00,1.09
7/11/2020,18:30:00,1.13
7/11/2020,18:45:00,1.14
7/11/2020,19:00:00,1.16
7/11/2020,19:15:00,1.19
7/11/2020,19:30:00,1.22
7/11/2020,19:45:00,1.23
7/11/2020,20:00:00,1.26
7/11/2020,20:15:00,1.29
7/11/2020,20:30:00,1.3
7/11/2020,20:45:00,1.34
7/11/2020,21:00:00,1.35
7/11/2020,21:15:00,1.37
7/11/2020,21:30:00,1.4
7/11/2020,21:45:00,1.43
7/11/2020,22:00:00,1.45
7/11/2020,22:15:00,1.47
7/11/2020,22:30:00,1.49
7/11/2020,22:45:00,1.51
7/11/2020,23:00:00,1.55
7/11/2020,23:15:00,1.56
7/11/2020,23:30:00,1.58
7/11/2020,23:45:00,1.59
7/12/2020,0:00:00,1.59
7/12/2020,0:15:00,1.6
7/12/2020,0:30:00,1.61
7/12/2020,0:45:00,1.63
7/12/2020,1:00:00,1.62
7/12/2020,1:15:00,1.63
7/12/2020,1:30:00,1.65
7/12/2020,1:45:00,1.64
7/12/2020,2:00:00, 
7/12/2020,2:15:00,1.63
7/12/2020,2:30:00,1.63
7/12/2020,2:45:00,1.62
7/12/2020,3:00:00, 
7/12/2020,3:15:00,1.6
7/12/2020,3:30:00,1.58
7/12/2020,3:45:00,1.56
7/12/2020,4:00:00, 
7/12/2020,4:15:00,1.52
7/12/2020,4:30:00,1.51
7/12/2020,4:45:00,1.51
7/12/2020,5:00:00,1.49
7/12/2020,5:15:00,1.44
7/12/2020,5:30:00,1.43
7/12/2020,5:45:00,1.41
7/12/2020,6:00:00,1.37
7/12/2020,6:15:00,1.37
7/12/2020,6:30:00,1.34
7/12/2020,6:45:00,1.3
7/12/2020,7:00:00,1.28
7/12/2020,7:15:00,1.25
7/12/2020,7:30:00,1.24
7/12/2020,7:45:00,1.2
7/12/2020,8:00:00,1.18
7/12/2020,8:15:00,1.17
7/12/2020,8:30:00,1.15
7/12/2020,8:45:00,1.11
7/12/2020,9:00:00,1.11
7/12/2020,9:15:00,1.07
7/12/2020,9:30:00,1.04
7/12/2020,9:45:00,1.02
7/12/2020,10:00:00,1.01
7/12/2020,10:15:00,0.98
7/12/2020,10:30:00,0.96
7/12/2020,10:45:00,0.93
7/12/2020,11:00:00,0.91
7/12/2020,11:15:00,0.91
7/12/2020,11:30:00,0.88
7/12/2020,11:45:00,0.86
7/12/2020,12:00:00,0.83
7/12/2020,12:15:00,0.83
7/12/2020,12:30:00,0.8
7/12/2020,12:45:00,0.79
7/12/2020,13:00:00,0.76
7/12/2020,13:15:00,0.75
7/12/2020,13:30:00,0.74
7/12/2020,13:45:00,0.72
7/12/2020,14:00:00,0.69
7/12/2020,14:15:00,0.69
7/12/2020,14:30:00,0.67
7/12/2020,14:45:00,0.66
7/12/2020,15:00:00,0.64
7/12/2020,15:15:00,0.64
7/12/2020,15:30:00,0.62
7/12/2020,15:45:00,0.62
7/12/2020,16:00:00, 
7/12/2020,16:15:00,0.61
7/12/2020,16:30:00,0.6
7/12/2020,16:45:00,0.6
7/12/2020,17:00:00,0.6
7/12/2020,17:15:00,0.6
7/12/2020,17:30:00,0.6
7/12/2020,17:45:00,0.6
7/12/2020,18:00:00,0.62
7/12/2020,18:15:00,0.61
7/12/2020,18:30:00,0.63
7/12/2020,18:45:00,0.63
7/12/2020,19:00:00,0.65
7/12/2020,19:15:00,0.66
7/12/2020,19:30:00,0.68
7/12/2020,19:45:00,0.7
7/12/2020,20:00:00,0.74
7/12/2020,20:15:00,0.77
7/12/2020,20:30:00,0.8
7/12/2020,20:45:00,0.84
7/12/2020,21:00:00,0.88
7/12/2020,21:15:00,0.91
7/12/2020,21:30:00,0.96
7/12/2020,21:45:00,1.01
7/12/2020,22:00:00,1.05
7/12/2020,22:15:00,1.09
7/12/2020,22:30:00,1.15
7/12/2020,22:45:00,1.18
7/12/2020,23:00:00,1.22
7/12/2020,23:15:00,1.26
7/12/2020,23:30:00,1.29
7/12/2020,23:45:00,1.32
7/13/2020,0:00:00, 
7/13/2020,0:15:00,1.37
7/13/2020,0:30:00,1.41
7/13/2020,0:45:00,1.42
7/13/2020,1:00:00, 
7/13/2020,1:15:00,1.45
7/13/2020,1:30:00,1.45
7/13/2020,1:45:00,1.47
7/13/2020,2:00:00,1.47
7/13/2020,2:15:00,1.47
7/13/2020,2:30:00,1.5
7/13/2020,2:45:00,1.48
7/13/2020,3:00:00,1.49
7/13/2020,3:15:00,1.46
7/13/2020,3:30:00,1.47
7/13/2020,3:45:00,1.48
7/13/2020,4:00:00,1.46
7/13/2020,4:15:00,1.44
7/13/2020,4:30:00,1.43
7/13/2020,4:45:00,1.43
7/13/2020,5:00:00, 
7/13/2020,5:15:00,1.38
7/13/2020,5:30:00,1.37
7/13/2020,5:45:00,1.34
7/13/2020,6:00:00,1.33
7/13/2020,6:15:00,1.29
7/13/2020,6:30:00,1.27
7/13/2020,6:45:00,1.27
7/13/2020,7:00:00,1.24
7/13/2020,7:15:00,1.23
7/13/2020,7:30:00,1.2
7/13/2020,7:45:00,1.16
7/13/2020,8:00:00,1.15
7/13/2020,8:15:00,1.12
7/13/2020,8:30:00,1.1
7/13/2020,8:45:00,1.08
7/13/2020,9:00:00, 
7/13/2020,9:15:00,1.03
7/13/2020,9:30:00,1.02
7/13/2020,9:45:00,0.98
7/13/2020,10:00:00,0.97
7/13/2020,10:15:00,0.94
7/13/2020,10:30:00,0.93
7/13/2020,10:45:00,0.89
7/13/2020,11:00:00,0.88
7/13/2020,11:15:00,0.87
7/13/2020,11:30:00,0.84
7/13/2020,11:45:00,0.82
7/13/2020,12:00:00, 
7/13/2020,12:15:00,0.78
7/13/2020,12:30:00,0.77
7/13/2020,12:45:00,0.76
7/13/2020,13:00:00,0.74
7/13/2020,13:15:00,0.72
7/13/2020,13:30:00,0.7
7/13/2020,13:45:00,0.7
7/13/2020,14:00:00, 
7/13/2020,14:15:00,0.67
7/13/2020,14:30:00,0.66
7/13/2020,14:45:00,0.65
7/13/2020,15:00:00,0.63
7/13/2020,15:15:00,0.64
7/13/2020,15:30:00,0.62
7/13/2020,15:45:00,0.61
7/13/2020,16:00:00,0.61
7/13/2020,16:15:00,0.61
7/13/2020,16:30:00,0.62
7/13/2020,16:45:00,0.61
7/13/2020,17:00:00,0.62
7/13/2020,17:15:00,0.63
7/13/2020,17:30:00,0.64
7/13/2020,17:45:00,0.66
7/13/2020,18:00:00,0.66
7/13/2020,18:15:00,0.68
7/13/2020,18:30:00,0.7
7/13/2020,18:45:00,0.72
7/13/2020,19:00:00,0.74
7/13/2020,19:15:00,0.75
7/13/2020,19:30:00,0.79
7/13/2020,19:45:00,0.81
7/13/2020,20:00:00, 
7/13/2020,20:15:00,0.88
7/13/2020,20:30:00,0.92
7/13/2020,20:45:00,0.96
7/13/2020,21:00:00,1
7/13/2020,21:15:00,1.04
7/13/2020,21:30:00,1.09
7/13/2020,21:45:00,1.12
7/13/2020,22:00:00,1.19
7/13/2020,22:15:00,1.21
7/13/2020,22:30:00,1.26
7/13/2020,22:45:00,1.31
7/13/2020,23:00:00,1.33
7/13/2020,23:15:00,1.37
7/13/2020,23:30:00,1.4
7/13/2020,23:45:00,1.44
7/14/2020,0:00:00, 
7/14/2020,0:15:00,1.5
7/14/2020,0:30:00,1.53
7/14/2020,0:45:00,1.55
7/14/2020,1:00:00, 
7/14/2020,1:15:00,1.6
7/14/2020,1:30:00,1.59
7/14/2020,1:45:00,1.62
7/14/2020,2:00:00,1.64
7/14/2020,2:15:00,1.62
7/14/2020,2:30:00,1.62
7/14/2020,2:45:00,1.63
7/14/2020,3:00:00, 
7/14/2020,3:15:00,1.62
7/14/2020,3:30:00,1.62
7/14/2020,3:45:00,1.63
7/14/2020,4:00:00, 
7/14/2020,4:15:00,1.59
7/14/2020,4:30:00,1.59
7/14/2020,4:45:00,1.58
7/14/2020,5:00:00, 
7/14/2020,5:15:00,1.56
7/14/2020,5:30:00,1.55
7/14/2020,5:45:00,1.51
7/14/2020,6:00:00, 
7/14/2020,6:15:00,1.47
7/14/2020,6:30:00,1.47
7/14/2020,6:45:00,1.44
7/14/2020,7:00:00,1.44
7/14/2020,7:15:00,1.41
7/14/2020,7:30:00,1.39
7/14/2020,7:45:00,1.37
7/14/2020,8:00:00, 
7/14/2020,8:15:00,1.3
7/14/2020,8:30:00,1.3
7/14/2020,8:45:00,1.27
7/14/2020,9:00:00, 
7/14/2020,9:15:00,1.23
7/14/2020,9:30:00,1.2
7/14/2020,9:45:00,1.17
7/14/2020,10:00:00,1.16
7/14/2020,10:15:00,1.12
7/14/2020,10:30:00,1.11
7/14/2020,10:45:00,1.09
7/14/2020,11:00:00, 
7/14/2020,11:15:00,1.04
7/14/2020,11:30:00,1.01
7/14/2020,11:45:00,0.99
7/14/2020,12:00:00,0.98
7/14/2020,12:15:00,0.96
7/14/2020,12:30:00,0.94
7/14/2020,12:45:00,0.92
7/14/2020,13:00:00,0.91
7/14/2020,13:15:00,0.9
7/14/2020,13:30:00,0.9
7/14/2020,13:45:00,0.87
7/14/2020,14:00:00, 
7/14/2020,14:15:00,0.86
7/14/2020,14:30:00,0.84
7/14/2020,14:45:00,0.83
7/14/2020,15:00:00,0.82
7/14/2020,15:15:00,0.82
7/14/2020,15:30:00,0.82
7/14/2020,15:45:00,0.82
7/14/2020,16:00:00,0.8
7/14/2020,16:15:00,0.8
7/14/2020,16:30:00,0.79
7/14/2020,16:45:00,0.79
7/14/2020,17:00:00,0.79
7/14/2020,17:15:00,0.8
7/14/2020,17:30:00,0.79
7/14/2020,17:45:00,0.79
7/14/2020,18:00:00,0.81
7/14/2020,18:15:00,0.8
7/14/2020,18:30:00,0.83
7/14/2020,18:45:00,0.82
7/14/2020,19:00:00,0.83
7/14/2020,19:15:00,0.84
7/14/2020,19:30:00,0.84
7/14/2020,19:45:00,0.85
7/14/2020,20:00:00, 
7/14/2020,20:15:00,0.86
7/14/2020,20:30:00,0.87
7/14/2020,20:45:00,0.87
7/14/2020,21:00:00,0.88
7/14/2020,21:15:00,0.89
7/14/2020,21:30:00,0.9
7/14/2020,21:45:00,0.91
7/14/2020,22:00:00,0.93
7/14/2020,22:15:00,0.95
7/14/2020,22:30:00,0.94
7/14/2020,22:45:00,0.95
7/14/2020,23:00:00,0.96
7/14/2020,23:15:00,0.96
7/14/2020,23:30:00,0.96
7/14/2020,23:45:00,0.95
7/15/2020,0:00:00,0.96
7/15/2020,0:15:00,0.96
7/15/2020,0:30:00,0.96
7/15/2020,0:45:00,0.95
7/15/2020,1:00:00,0.93
7/15/2020,1:15:00,0.94
7/15/2020,1:30:00,0.92
7/15/2020,1:45:00,0.92
7/15/2020,2:00:00,0.92
7/15/2020,2:15:00,0.91
7/15/2020,2:30:00,0.91
7/15/2020,2:45:00,0.89
7/15/2020,3:00:00,0.89
7/15/2020,3:15:00,0.91
7/15/2020,3:30:00,0.89
7/15/2020,3:45:00,0.87
7/15/2020,4:00:00, 
7/15/2020,4:15:00,0.84
7/15/2020,4:30:00,0.83
7/15/2020,4:45:00,0.83
7/15/2020,5:00:00,0.82
7/15/2020,5:15:00,0.8
7/15/2020,5:30:00,0.79
7/15/2020,5:45:00,0.77
7/15/2020,6:00:00,0.76
7/15/2020,6:15:00,0.75
7/15/2020,6:30:00,0.73
7/15/2020,6:45:00,0.72
7/15/2020,7:00:00,0.71
7/15/2020,7:15:00,0.69
7/15/2020,7:30:00,0.68
7/15/2020,7:45:00,0.66
7/15/2020,8:00:00,0.64
7/15/2020,8:15:00,0.63
7/15/2020,8:30:00,0.62
7/15/2020,8:45:00,0.61
7/15/2020,9:00:00, 
7/15/2020,9:15:00,0.58
7/15/2020,9:30:00,0.56
7/15/2020,9:45:00,0.55
7/15/2020,10:00:00,0.53
7/15/2020,10:15:00,0.52
7/15/2020,10:30:00,0.51
7/15/2020,10:45:00,0.48
7/15/2020,11:00:00,0.48
7/15/2020,11:15:00,0.45
7/15/2020,11:30:00,0.45
7/15/2020,11:45:00,0.43
7/15/2020,12:00:00,0.42
7/15/2020,12:15:00,0.41
7/15/2020,12:30:00,0.39
7/15/2020,12:45:00,0.38
7/15/2020,13:00:00,0.36
7/15/2020,13:15:00,0.35
7/15/2020,13:30:00,0.34
7/15/2020,13:45:00,0.33
7/15/2020,14:00:00,0.31
7/15/2020,14:15:00,0.3
7/15/2020,14:30:00,0.29
7/15/2020,14:45:00,0.27
7/15/2020,15:00:00, 
7/15/2020,15:15:00,0.26
7/15/2020,15:30:00,0.25
7/15/2020,15:45:00,0.25
7/15/2020,16:00:00, 
7/15/2020,16:15:00,0.23
7/15/2020,16:30:00,0.22
7/15/2020,16:45:00,0.22
7/15/2020,17:00:00,0.22
7/15/2020,17:15:00,0.22
7/15/2020,17:30:00,0.22
7/15/2020,17:45:00,0.23
7/15/2020,18:00:00,0.23
7/15/2020,18:15:00,0.24
7/15/2020,18:30:00,0.24
7/15/2020,18:45:00,0.25
7/15/2020,19:00:00,0.26
7/15/2020,19:15:00,0.27
7/15/2020,19:30:00,0.28
7/15/2020,19:45:00,0.3
7/15/2020,20:00:00,0.31
7/15/2020,20:15:00,0.32
7/15/2020,20:30:00,0.34
7/15/2020,20:45:00,0.36
7/15/2020,21:00:00, 
7/15/2020,21:15:00,0.4
7/15/2020,21:30:00,0.42
7/15/2020,21:45:00,0.43
7/15/2020,22:00:00, 
7/15/2020,22:15:00,0.47
7/15/2020,22:30:00,0.49
7/15/2020,22:45:00,0.51
7/15/2020,23:00:00,0.53
7/15/2020,23:15:00,0.55
7/15/2020,23:30:00,0.56
7/15/2020,23:45:00,0.58
7/16/2020,0:00:00,0.6
7/16/2020,0:15:00,0.62
7/16/2020,0:30:00,0.64
7/16/2020,0:45:00,0.66
7/16/2020,1:00:00,0.66
7/16/2020,1:15:00,0.68
7/16/2020,1:30:00,0.69
7/16/2020,1:45:00,0.7
7/16/2020,2:00:00,0.72
7/16/2020,2:15:00,0.75
7/16/2020,2:30:00,0.75
7/16/2020,2:45:00,0.75
7/16/2020,3:00:00, 
7/16/2020,3:15:00,0.77
7/16/2020,3:30:00,0.75
7/16/2020,3:45:00,0.77
7/16/2020,4:00:00,0.78
7/16/2020,4:15:00,0.78
7/16/2020,4:30:00,0.77
7/16/2020,4:45:00,0.78
7/16/2020,5:00:00,0.77
7/16/2020,5:15:00,0.76
7/16/2020,5:30:00,0.75
7/16/2020,5:45:00,0.74
7/16/2020,6:00:00,0.73
7/16/2020,6:15:00,0.72
7/16/2020,6:30:00,0.72
7/16/2020,6:45:00,0.71
7/16/2020,7:00:00,0.71
7/16/2020,7:15:00,0.71
7/16/2020,7:30:00,0.7
7/16/2020,7:45:00,0.7
7/16/2020,8:00:00, 
7/16/2020,8:15:00,0.68
7/16/2020,8:30:00,0.66
7/16/2020,8:45:00,0.66
7/16/2020,9:00:00,0.65
7/16/2020,9:15:00,0.64
7/16/2020,9:30:00,0.62
7/16/2020,9:45:00,0.62
7/16/2020,10:00:00, 
7/16/2020,10:15:00,0.6
7/16/2020,10:30:00,0.59
7/16/2020,10:45:00,0.57
7/16/2020,11:00:00,0.56
7/16/2020,11:15:00,0.55
7/16/2020,11:30:00,0.54
7/16/2020,11:45:00,0.53
7/16/2020,12:00:00,0.52
7/16/2020,12:15:00,0.51
7/16/2020,12:30:00,0.5
7/16/2020,12:45:00,0.49
7/16/2020,13:00:00,0.49
7/16/2020,13:15:00,0.48
7/16/2020,13:30:00,0.46
7/16/2020,13:45:00,0.45
7/16/2020,14:00:00,0.45
7/16/2020,14:15:00,0.44
7/16/2020,14:30:00,0.43
7/16/2020,14:45:00,0.42
7/16/2020,15:00:00,0.41
7/16/2020,15:15:00,0.41
7/16/2020,15:30:00,0.4
7/16/2020,15:45:00,0.39
7/16/2020,16:00:00,0.39
7/16/2020,16:15:00,0.38
7/16/2020,16:30:00,0.38
7/16/2020,16:45:00,0.38
7/16/2020,17:00:00, 
7/16/2020,17:15:00,0.39
7/16/2020,17:30:00,0.38
7/16/2020,17:45:00,0.4
7/16/2020,18:00:00,0.41
7/16/2020,18:15:00,0.42
7/16/2020,18:30:00,0.44
7/16/2020,18:45:00,0.47
7/16/2020,19:00:00, 
7/16/2020,19:15:00,0.52
7/16/2020,19:30:00,0.55
7/16/2020,19:45:00,0.58
7/16/2020,20:00:00,0.61
7/16/2020,20:15:00,0.64
7/16/2020,20:30:00,0.69
7/16/2020,20:45:00,0.73
7/16/2020,21:00:00,0.76
7/16/2020,21:15:00,0.82
7/16/2020,21:30:00,0.84
7/16/2020,21:45:00,0.89
7/16/2020,22:00:00, 
7/16/2020,22:15:00,0.96
7/16/2020,22:30:00,0.99
7/16/2020,22:45:00,1.03
7/16/2020,23:00:00, 
7/16/2020,23:15:00,1.05
7/16/2020,23:30:00,1.08
7/16/2020,23:45:00,1.11
7/17/2020,0:00:00,1.1
7/17/2020,0:15:00,1.12
7/17/2020,0:30:00,1.16
7/17/2020,0:45:00,1.18
7/17/2020,1:00:00,1.18
7/17/2020,1:15:00,1.2
7/17/2020,1:30:00,1.22
7/17/2020,1:45:00,1.22
7/17/2020,2:00:00,1.24
7/17/2020,2:15:00,1.23
7/17/2020,2:30:00,1.23
7/17/2020,2:45:00,1.22
7/17/2020,3:00:00, 
7/17/2020,3:15:00,1.21
7/17/2020,3:30:00,1.21
7/17/2020,3:45:00,1.21
7/17/2020,4:00:00,1.2
7/17/2020,4:15:00,1.17
7/17/2020,4:30:00,1.18
7/17/2020,4:45:00,1.16
7/17/2020,5:00:00,1.16
7/17/2020,5:15:00,1.14
7/17/2020,5:30:00,1.11
7/17/2020,5:45:00,1.11
7/17/2020,6:00:00,1.1
7/17/2020,6:15:00,1.08
7/17/2020,6:30:00,1.05
7/17/2020,6:45:00,1.04
7/17/2020,7:00:00,1.03
7/17/2020,7:15:00,1.01
7/17/2020,7:30:00,1
7/17/2020,7:45:00,0.97
7/17/2020,8:00:00, 
7/17/2020,8:15:00,0.93
7/17/2020,8:30:00,0.91
7/17/2020,8:45:00,0.87
7/17/2020,9:00:00, 
7/17/2020,9:15:00,0.86
7/17/2020,9:30:00,0.83
7/17/2020,9:45:00,0.8
7/17/2020,10:00:00,0.78
7/17/2020,10:15:00,0.77
7/17/2020,10:30:00,0.75
7/17/2020,10:45:00,0.73
7/17/2020,11:00:00,0.71
7/17/2020,11:15:00,0.69
7/17/2020,11:30:00,0.67
7/17/2020,11:45:00,0.66
7/17/2020,12:00:00, 
7/17/2020,12:15:00,0.62
7/17/2020,12:30:00,0.61
7/17/2020,12:45:00,0.59
7/17/2020,13:00:00, 
7/17/2020,13:15:00,0.55
7/17/2020,13:30:00,0.55
7/17/2020,13:45:00,0.53
7/17/2020,14:00:00,0.52
7/17/2020,14:15:00,0.5
7/17/2020,14:30:00,0.49
