,key_0,choice,path,maxsum,lineloc,lineadjust,ING Stage DCP-raw,stage_filtered
250,7/23/2020 0:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200723_000000.jpg,287,327,317,1.44,1.545
251,7/23/2020 3:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200723_030000.jpg,124,310,290,1.6,1.527272727
252,7/23/2020 6:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200723_060000.jpg,262,302,292,1.44,1.305833333
253,7/23/2020 9:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200723_090000.jpg,267,307,297,1.16,1.024166667
254,7/23/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200723_120000.jpg,282,322,312,0.88,0.774166667
255,7/23/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200723_150000.jpg,286,326,316,0.68,0.670833333
256,7/23/2020 18:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200723_180000.jpg,286,326,316,,0.847
257,7/23/2020 21:00,,,,,,1.05,1.3025
258,7/24/2020 0:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200724_000000.jpg,279,319,309,,1.602727273
259,7/24/2020 3:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200724_030000.jpg,124,310,290,1.61,1.551666667
260,7/24/2020 6:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200724_060000.jpg,261,301,291,1.45,1.321666667
261,7/24/2020 9:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200724_090000.jpg,267,307,297,1.17,1.026666667
262,7/24/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200724_120000.jpg,282,322,312,0.88,0.776
263,7/24/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200724_150000.jpg,286,326,316,0.68,0.638181818
264,7/24/2020 18:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200724_180000.jpg,114,330,310,0.65,0.7525
265,7/24/2020 21:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200724_210000.jpg,295,335,325,0.93,1.135
266,7/25/2020 0:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200725_000000.jpg,289,329,319,1.34,1.405833333
267,7/25/2020 3:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200725_030000.jpg,124,315,295,1.43,1.369090909
268,7/25/2020 6:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200725_060000.jpg,266,306,296,,1.15
269,7/25/2020 9:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200725_090000.jpg,270,310,300,1.03,0.917272727
270,7/25/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200725_120000.jpg,284,324,314,0.78,0.689090909
271,7/25/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200725_150000.jpg,289,329,319,0.58,0.535454545
272,7/25/2020 18:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200725_180000.jpg,291,331,321,,0.596666667
273,7/25/2020 21:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200725_210000.jpg,587,320,300,,0.892
274,7/26/2020 0:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200726_000000.jpg,675,320,300,1.07,1.155454545
275,7/26/2020 3:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200726_030000.jpg,124,325,305,,1.198181818
276,7/26/2020 6:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200726_060000.jpg,268,308,298,1.15,1.060833333
277,7/26/2020 9:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200726_090000.jpg,280,320,310,0.93,0.831666667
278,7/26/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200726_120000.jpg,286,326,316,0.7,0.61
279,7/26/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200726_150000.jpg,289,329,319,0.51,0.462727273
280,7/26/2020 18:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200726_180000.jpg,292,332,322,0.44,0.508181818
281,7/26/2020 21:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200726_210000.jpg,320,320,320,,0.838
282,7/27/2020 0:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200727_000000.jpg,298,338,328,,1.289
283,7/27/2020 3:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200727_030000.jpg,124,315,295,,1.42
284,7/27/2020 6:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200727_060000.jpg,263,303,293,,1.252222222
285,7/27/2020 9:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200727_090000.jpg,268,308,298,1.11,0.975454545
286,7/27/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200727_120000.jpg,283,323,313,0.83,0.7225
287,7/27/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200727_150000.jpg,288,328,318,0.61,0.550833333
288,7/27/2020 18:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200727_180000.jpg,291,331,321,0.53,0.588333333
289,7/27/2020 21:00,,,,,,0.7,0.875833333
290,7/28/2020 0:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200728_000000.jpg,298,338,328,1.07,1.200833333
291,7/28/2020 3:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200728_030000.jpg,260,300,290,1.28,1.25
292,7/28/2020 6:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200728_060000.jpg,266,306,296,1.2,1.095454545
293,7/28/2020 9:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200728_090000.jpg,271,311,301,0.96,0.857272727
294,7/28/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200728_120000.jpg,285,325,315,0.73,0.634545455
295,7/28/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200728_150000.jpg,288,328,318,0.52,0.471666667
296,7/28/2020 18:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200728_180000.jpg,291,331,321,0.46,0.526363636
297,7/28/2020 21:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200728_210000.jpg,321,321,321,,0.863
298,7/29/2020 0:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200729_000000.jpg,675,330,310,1.05,1.188181818
299,7/29/2020 3:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200729_030000.jpg,124,325,305,1.26,1.237272727
300,7/29/2020 6:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200729_060000.jpg,267,307,297,,1.041818182
301,7/29/2020 9:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200729_090000.jpg,281,321,311,,0.814
302,7/29/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200729_120000.jpg,285,325,315,0.69,0.6125
303,7/29/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200729_150000.jpg,289,329,319,,0.47
304,7/29/2020 18:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200729_180000.jpg,292,332,322,0.45,0.520833333
305,7/29/2020 21:00,,,,,,,0.793636364
306,7/30/2020 0:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200730_000000.jpg,660,340,320,,1.040909091
307,7/30/2020 3:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200730_030000.jpg,124,325,305,,1.062
308,7/30/2020 6:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200730_060000.jpg,274,314,304,1.01,0.925454545
309,7/30/2020 9:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200730_090000.jpg,283,323,313,0.82,0.709090909
310,7/30/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200730_120000.jpg,286,326,316,0.59,0.497272727
311,7/30/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200730_150000.jpg,292,332,322,0.4,0.335
312,7/30/2020 18:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200730_180000.jpg,298,338,328,0.27,0.287
313,7/30/2020 21:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200730_210000.jpg,704,345,325,0.33,0.4325
314,7/31/2020 0:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200731_000000.jpg,660,340,320,0.58,0.708181818
315,7/31/2020 3:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200731_030000.jpg,301,301,301,0.9,0.893333333
316,7/31/2020 6:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200731_060000.jpg,281,321,311,0.85,0.8
317,7/31/2020 9:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200731_090000.jpg,285,325,315,0.71,0.621666667
318,7/31/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200731_120000.jpg,289,329,319,0.52,0.425454545
319,7/31/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200731_150000.jpg,293,333,323,0.33,0.261666667
320,7/31/2020 18:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200731_180000.jpg,328,328,328,0.2,0.1725
321,7/31/2020 21:00,,,,,,0.18,0.24
322,8/1/2020 0:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200801_000000.jpg,464,355,335,,0.447
323,8/1/2020 3:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200801_030000.jpg,288,328,318,0.54,0.573333333
324,8/1/2020 6:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200801_060000.jpg,289,329,319,0.59,0.558333333
325,8/1/2020 9:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200801_090000.jpg,290,330,320,0.5,0.4425
326,8/1/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200801_120000.jpg,295,335,325,,0.28
327,8/1/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200801_150000.jpg,299,339,329,0.2,0.144166667
328,8/1/2020 18:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200801_180000.jpg,294,334,324,,
329,8/1/2020 21:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200801_210000.jpg,333,333,333,0.06,0.070833333
330,8/2/2020 0:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200802_000000.jpg,304,344,334,,0.175454545
331,8/2/2020 3:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200802_030000.jpg,260,365,345,,0.265555556
332,8/2/2020 6:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200802_060000.jpg,260,365,345,0.28,0.278
333,8/2/2020 9:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200802_090000.jpg,703,355,335,0.27,0.242727273
334,8/2/2020 12:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200802_120000.jpg,258,365,345,,0.175454545
335,8/2/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200802_150000.jpg,296,336,326,,0.084
336,8/2/2020 18:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200802_180000.jpg,304,344,334,0.06,
337,8/2/2020 21:00,,,,,,0.06,
338,8/3/2020 0:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200803_000000.jpg,703,375,355,,
339,8/3/2020 3:00,,,,,,0.06,
340,8/3/2020 6:00,,,,,,0.06,
341,8/3/2020 9:00,,,,,,0.06,
342,8/3/2020 12:00,,,,,,0.07,
343,8/3/2020 15:00,,,,,,,
344,8/3/2020 18:00,,,,,,0.05,
345,8/3/2020 21:00,,,,,,,
346,8/4/2020 0:00,,,,,,,
347,8/4/2020 3:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200804_030000.jpg,221,385,365,,
348,8/4/2020 6:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200804_060000.jpg,281,385,365,0.05,
349,8/4/2020 9:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200804_090000.jpg,216,385,365,0.05,
350,8/4/2020 12:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200804_120000.jpg,325,365,355,0.04,
351,8/4/2020 15:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200804_150000.jpg,323,363,353,,
352,8/4/2020 18:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200804_180000.jpg,20,395,375,0.05,
353,8/4/2020 21:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200804_210000.jpg,696,395,375,0.05,
354,8/5/2020 0:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200805_000000.jpg,108,400,380,0.05,
355,8/5/2020 3:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200805_030000.jpg,74,400,380,0.05,
356,8/5/2020 6:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200805_060000.jpg,107,400,380,,
357,8/5/2020 9:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200805_090000.jpg,221,400,380,,
358,8/5/2020 12:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200805_120000.jpg,91,400,380,0.05,
359,8/5/2020 15:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200805_150000.jpg,292,405,385,0.05,
360,8/5/2020 18:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200805_180000.jpg,390,390,390,0.05,
361,8/5/2020 21:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200805_210000.jpg,380,380,380,,
362,8/6/2020 0:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200806_000000.jpg,341,381,371,0.05,
363,8/6/2020 3:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200806_030000.jpg,348,388,378,0.05,
364,8/6/2020 6:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200806_060000.jpg,267,410,390,0.05,
365,8/6/2020 9:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200806_090000.jpg,232,405,385,0.05,
366,8/6/2020 12:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200806_120000.jpg,79,405,385,0.05,
367,8/6/2020 15:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200806_150000.jpg,301,405,385,0.05,
368,8/6/2020 18:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200806_180000.jpg,319,400,380,0.05,
369,8/6/2020 21:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200806_210000.jpg,678,400,380,0.05,
370,8/7/2020 0:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200807_000000.jpg,674,400,380,0.05,
371,8/7/2020 3:00,2,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200807_030000.jpg,350,390,380,0.05,
372,8/7/2020 6:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200807_060000.jpg,280,400,380,0.05,
373,8/7/2020 9:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200807_090000.jpg,222,400,380,0.05,
374,8/7/2020 12:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200807_120000.jpg,83,400,380,0.05,
375,8/7/2020 15:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200807_150000.jpg,292,400,380,0.05,
376,8/7/2020 18:00,1,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200807_180000.jpg,395,395,395,0.04,
377,8/7/2020 21:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200807_210000.jpg,651,415,395,,
378,8/8/2020 0:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200808_000000.jpg,674,415,395,0.04,
379,8/8/2020 3:00,0,C:\Users\sgoldst3\Inglefield\PyTrx\Seth_Examples/Inglefield_Data/INGLEFIELD_CAM/2020\INGLEFIELD_CAM_StarDot1_20200808_030000.jpg,263,410,390,,
